S1_time,S1_IBI,S2_time,S2_IBI,S3_time,S3_IBI,S4_time,S4_IBI,S5_time,S5_IBI,S6_time,S6_IBI,S7_time,S7_IBI,S8_time,S8_IBI,S9_time,S9_IBI,S10_time,S10_IBI
4247.56943,0.468771,3210.865725,0.43752,1550.664731,0.687531,6617.099768,0.468771,2837.036113,0.343766,7516.484687,0.406269,7222.330598,0.484397,5931.240249,0.375017,5570.442484,0.718783,4578.287694,0.671906
4407.608006,0.375017,3226.007043,0.531274,1553.36798,0.578151,6617.474785,0.375017,2875.334741,0.359391,7573.409168,0.32814,7500.921475,0.515649,5931.677769,0.43752,5571.145641,0.703157,4641.853103,0.562526
4408.123654,0.515649,3226.60082,0.593777,1553.91488,0.5469,6617.896679,0.421894,2937.009439,0.390643,7613.536005,0.578151,7501.405872,0.484397,5956.803919,0.578151,5775.889388,0.515649,4684.480054,0.406269
4408.623677,0.500023,3227.210223,0.609403,1554.446154,0.531274,6633.631775,0.625029,3046.530078,1.046923,7614.239162,0.703157,7518.391025,0.390643,6028.307192,0.390643,5902.113916,0.687531,4684.980077,0.500023
4409.154952,0.531274,3358.98188,0.390643,1555.00868,0.562526,6634.209926,0.578151,3069.609259,1.20318,7659.006836,0.312514,7518.937925,0.5469,6295.241286,0.312514,5942.272004,0.562526,4709.543702,0.812537
4409.654974,0.500023,3359.4194,0.43752,1555.571205,0.562526,6725.260969,0.453146,3139.596838,0.453146,7667.632231,0.375017,7609.676453,0.500023,6473.358814,0.609403,6022.213163,0.500023,4745.951618,0.500023
4428.45271,0.5469,3359.778791,0.359391,1556.118105,0.5469,6913.707095,0.343766,3336.746487,0.515649,7782.950009,0.578151,7610.207728,0.531274,6566.581831,0.43752,6227.72257,0.515649,4847.409387,0.468771
4429.062113,0.609403,3427.547518,0.421894,1556.743134,0.625029,6978.49131,0.421894,3530.333473,0.843789,7783.528161,0.578151,7747.667145,0.343766,6622.787529,0.453146,6228.128839,0.406269,4847.831282,0.421894
4537.848342,0.32814,3427.953787,0.406269,1559.399506,0.562526,7209.892528,0.500023,3636.228945,0.43752,7951.488974,0.359391,7796.247494,0.500023,6623.225049,0.43752,6401.902418,0.43752,4853.503416,0.484397
4543.25484,0.343766,3535.161819,0.343766,1560.008909,0.609403,7210.361299,0.468771,3692.340889,0.453146,8287.16059,0.687531,7796.778768,0.531274,6623.725072,0.500023,6402.308687,0.406269,5112.046501,0.468771
4543.614231,0.359391,3548.303046,0.453146,1560.555809,0.5469,7312.553477,0.890666,3692.840912,0.500023,8287.988753,0.828163,8119.121648,0.921917,6624.084463,0.359391,6414.73113,0.406269,5193.9565,0.468771
4544.051751,0.43752,3548.740566,0.43752,1561.13396,0.578151,7499.718294,0.453146,3756.343819,0.593777,8288.926296,0.937543,8186.749744,0.468771,6679.446372,0.531274,6499.313127,0.421894,5305.664739,0.531274
4544.364266,0.312514,3549.084332,0.343766,1561.649609,0.515649,7531.594754,0.625029,4029.153182,0.828163,8289.770084,0.843789,8341.772465,0.500023,6709.65088,0.562526,6499.797524,0.484397,5328.181394,0.32814
4544.708031,0.343766,3549.443723,0.359391,1562.149632,0.500023,7588.034837,0.890666,4296.50917,0.468771,8290.426364,0.65628,8342.225611,0.453146,6810.639878,0.421894,6599.239576,1.265683,5502.673757,0.531274
4545.129926,0.421894,3549.771863,0.32814,1562.743409,0.593777,7678.226465,0.500023,4476.111141,0.625029,8291.238901,0.812537,8465.059359,0.578151,6827.093756,0.375017,6638.632004,0.5469,5539.394187,0.578151
4603.788861,0.640654,3594.102017,0.375017,1563.21218,0.468771,7678.710863,0.484397,4579.897141,0.32814,8313.177406,0.500023,8468.606396,0.421894,6989.83558,0.562526,6649.820016,0.578151,5688.557265,0.718783
4837.40893,1.250057,3596.02398,0.453146,1565.50916,0.5469,7685.133032,0.375017,4583.47543,0.5469,8313.536797,0.359391,8520.311888,0.890666,6990.49186,0.65628,6650.257536,0.43752,5689.229171,0.671906
4989.58777,0.609403,3596.383372,0.359391,1566.071686,0.562526,7776.121572,0.312514,4584.116085,0.640654,8313.92744,0.390643,8584.236689,0.687531,7028.852991,0.609403,6650.882565,0.625029,5867.440454,0.468771
4990.415933,0.828163,3596.758389,0.375017,1566.587335,0.515649,7787.231455,0.531274,4647.337729,0.421894,8318.646406,0.343766,8774.464147,0.531274,7044.291198,0.484397,6651.366962,0.484397,6059.480494,0.375017
5066.68505,0.453146,3597.102155,0.343766,1567.181112,0.593777,7853.312605,0.406269,4661.307118,0.343766,8318.95892,0.312514,9269.408678,0.921917,7053.119727,0.32814,6651.960739,0.593777,6277.53735,0.312514
5067.216324,0.531274,3702.685113,0.453146,1567.665509,0.484397,7905.143102,0.500023,4661.666509,0.359391,8515.45229,1.0938,9270.252466,0.843789,7170.421972,0.32814,6654.804619,0.390643,6580.957489,0.406269
5070.169584,0.43752,3727.764386,0.531274,1568.212409,0.5469,8068.400575,0.500023,4734.716728,0.500023,8594.909052,0.343766,9574.844533,0.32814,7188.62593,0.390643,6655.132759,0.32814,6676.805627,0.343766
5070.810238,0.640654,3728.217531,0.453146,1568.759309,0.5469,8076.447819,0.562526,4760.374153,0.750034,8609.644101,0.43752,9710.381988,0.421894,7188.95407,0.32814,6720.588881,0.390643,6677.133767,0.32814
5130.953616,0.484397,3913.616643,0.859414,1569.290583,0.531274,8174.202293,0.312514,4876.629474,0.890666,8840.389039,0.359391,9978.581764,0.515649,7189.407216,0.453146,6760.481332,0.515649,6678.852595,0.406269
5198.347326,0.578151,3914.601063,0.98442,1569.868735,0.578151,8181.562005,0.515649,4886.411172,0.375017,8840.779682,0.390643,10070.46097,0.5469,7315.866129,0.359391,6902.831598,0.43752,6679.290115,0.43752
5255.66245,0.375017,3966.822203,0.65628,1570.415635,0.5469,8192.625012,0.390643,4886.879943,0.468771,8872.046738,0.32814,10070.960993,0.500023,7328.272947,0.500023,6942.145898,0.921917,7303.990586,0.359391
5418.20114,0.515649,3967.353478,0.531274,1570.931283,0.515649,8245.611812,0.562526,4887.395592,0.515649,8872.421755,0.375017,10071.539144,0.578151,7328.66359,0.390643,7174.328401,0.703157,7304.318726,0.32814
5423.310749,0.640654,4002.776974,0.625029,1571.509435,0.578151,8256.315427,0.671906,4887.801861,0.406269,9051.601832,0.718783,10072.242301,0.703157,7361.305709,0.421894,7346.586286,0.43752,7482.701891,0.5469
5423.857649,0.5469,4062.623464,0.781286,1572.071961,0.562526,8256.846701,0.531274,4950.27347,0.5469,9135.496297,0.390643,10119.900733,0.484397,7382.166039,0.343766,7524.906949,0.750034,7495.108709,0.890666
5424.467052,0.609403,4063.404749,0.781286,1572.556358,0.484397,8308.645947,0.32814,5099.952197,0.484397,9135.88694,0.390643,10134.698285,0.468771,7401.760686,0.796911,7636.708942,0.359391,7495.983749,0.87504
5456.312259,0.671906,4064.123532,0.718783,1573.134509,0.578151,8327.396806,0.500023,5299.961352,0.359391,9162.747545,0.343766,10137.401534,0.468771,7483.889445,0.343766,7637.083959,0.375017,7578.503151,0.343766
5457.171674,0.859414,4114.782101,1.0938,1573.650158,0.515649,8471.184638,0.65628,5338.1506,0.375017,9212.921716,0.828163,10155.76175,0.609403,7488.170891,0.343766,7989.334458,0.390643,7580.159477,0.312514
5509.455317,0.703157,4116.204041,1.42194,1574.165807,0.515649,8565.548332,0.343766,5497.95479,0.43752,9536.967799,0.390643,10156.30865,0.5469,7551.81443,0.43752,8229.298568,0.421894,7741.135596,0.515649
5521.596498,0.609403,4117.438473,1.234432,1574.697081,0.531274,8598.456088,0.43752,5669.368886,0.421894,9569.922433,0.781286,10156.761795,0.453146,7599.832253,0.406269,8248.486946,0.453146,7750.901668,0.406269
5577.724067,0.671906,4194.723261,0.468771,1575.337735,0.640654,8850.967647,0.500023,6005.509273,0.406269,9645.003994,0.671906,10157.29307,0.531274,7620.911342,0.390643,8248.830712,0.343766,7773.79334,0.484397
5578.520978,0.796911,4195.348289,0.625029,1575.837758,0.500023,8851.35829,0.390643,6537.111731,0.734409,9847.372633,0.343766,10157.933724,0.640654,7686.289335,0.390643,8374.320831,0.515649,8058.21261,0.43752
5599.95946,0.343766,4214.333533,0.640654,1576.384658,0.5469,8942.143695,0.343766,6555.800087,0.421894,9851.90409,0.593777,10158.402495,0.468771,7708.727862,0.531274,8374.711474,0.390643,8077.307234,0.390643
5771.811076,0.500023,4215.083568,0.750034,1576.96281,0.578151,8942.581215,0.43752,6556.30011,0.500023,9868.686108,0.312514,10176.450197,0.578151,7709.274762,0.5469,8378.99292,0.359391,8141.153906,0.578151
5813.453607,0.453146,4224.677757,0.781286,1577.431581,0.468771,8984.989407,0.32814,6647.304275,0.703157,9875.639551,0.5469,10187.403823,0.531274,7816.71718,0.375017,8522.452611,0.906291,8146.904169,0.359391
5818.594468,0.484397,4268.961034,0.468771,1579.712935,0.609403,9008.631114,0.500023,6729.964309,0.500023,9889.718321,0.390643,10187.966349,0.562526,7881.938916,0.390643,8750.697434,0.375017,8475.028564,0.32814
5868.518628,0.421894,4361.652777,0.468771,1580.24421,0.531274,9051.179936,0.500023,6776.466438,0.32814,9997.879522,0.484397,10188.528874,0.562526,7882.282681,0.343766,8907.892129,1.000046,8498.732774,0.76566
6094.263336,0.515649,4397.841933,0.359391,1580.806736,0.562526,9065.524343,0.468771,6776.794578,0.32814,10016.817889,0.593777,10204.498355,0.578151,7884.564036,0.32814,9001.521415,0.453146,8528.03099,0.625029
6097.013462,0.500023,4417.592837,0.484397,1581.353636,0.5469,9447.354321,0.43752,6918.176049,0.625029,10020.630563,0.531274,10204.998378,0.500023,8234.330046,0.484397,9220.234552,0.453146,8980.254816,0.43752
6231.00397,0.453146,4425.171309,0.562526,1581.931787,0.578151,9459.511127,0.515649,7093.480949,0.359391,10021.208715,0.578151,10205.545278,0.5469,8434.620464,0.359391,9298.363128,0.98442,9039.788791,0.562526
6299.866498,0.515649,4439.187576,0.515649,1582.447436,0.515649,9530.35812,0.828163,7155.32753,1.0938,10021.693112,0.484397,10206.154681,0.609403,8859.374282,0.390643,9309.644894,0.390643,9082.134479,0.859414
6396.917815,0.453146,4503.39364,0.468771,1583.009961,0.562526,9553.718565,0.468771,7192.329224,0.500023,10022.365018,0.671906,10206.748458,0.593777,8887.578698,0.375017,9310.129292,0.484397,9083.150151,1.015671
6608.92752,0.687531,4545.379936,0.625029,1583.588113,0.578151,9554.140459,0.421894,7265.551325,0.421894,10033.693661,0.703157,10214.686322,0.500023,8887.984967,0.406269,9535.686491,0.468771,9233.016386,0.312514
6609.552548,0.625029,4853.503416,0.640654,1584.088136,0.500023,9556.640574,0.421894,7277.12998,0.531274,10086.64921,0.5469,10215.139467,0.453146,8888.344358,0.359391,9536.20214,0.515649,9233.3289,0.312514
6614.927794,0.5469,4854.003438,0.500023,1584.650661,0.562526,9668.067549,0.578151,7408.995391,0.421894,10087.227362,0.578151,10217.342693,0.562526,8910.704757,0.406269,9536.686537,0.484397,9341.927621,0.98442
6615.5997,0.671906,5039.683813,0.500023,1585.181936,0.531274,9668.739455,0.671906,7599.488486,0.5469,10087.74301,0.515649,10246.359647,0.500023,8911.032897,0.32814,9537.280314,0.593777,9342.787036,0.859414
6771.872478,0.390643,5086.295321,0.468771,1585.744462,0.562526,9744.914816,0.65628,7786.090778,0.562526,10088.164905,0.421894,10249.219152,0.640654,9129.636653,0.468771,9668.192557,0.500023,9586.34506,0.953169
6818.171473,0.390643,5086.81097,0.515649,1586.26011,0.515649,9760.165514,0.640654,7786.622052,0.531274,10088.743056,0.578151,10249.687924,0.468771,9209.07779,0.468771,9712.616465,0.578151,9587.141971,0.796911
7110.684862,0.375017,5139.907151,0.750034,1586.775759,0.515649,9832.965722,0.5469,8439.88633,0.515649,10089.336833,0.593777,10250.234824,0.5469,9277.127779,0.531274,9922.891716,0.468771,9588.267023,1.125051
7128.748189,0.421894,5140.516553,0.609403,1587.400787,0.625029,9841.903631,0.98442,8525.374619,0.703157,10089.82123,0.484397,10250.875478,0.640654,9398.992733,0.312514,10064.710707,0.453146,9917.844609,0.43752
7129.216961,0.468771,5141.297839,0.781286,1587.932062,0.531274,9955.799469,0.593777,8568.579721,0.312514,10090.352505,0.531274,10253.438096,0.578151,9399.336498,0.343766,10081.461474,0.312514,9938.908073,0.359391
7181.063084,0.421894,5142.000996,0.703157,1588.478962,0.5469,9974.737836,0.500023,8665.912302,0.453146,10090.80565,0.453146,10254.031873,0.593777,9399.664639,0.32814,10081.852117,0.390643,9968.331295,0.406269
7193.719913,0.390643,5142.672902,0.671906,1590.760316,0.531274,10031.584188,0.453146,8804.371764,0.312514,10095.759002,0.562526,10254.469393,0.43752,9419.212408,0.515649,10135.682706,0.500023,9968.815692,0.484397
7194.126182,0.406269,5164.267641,0.843789,1591.322842,0.562526,10032.099837,0.515649,8804.684279,0.312514,10096.321528,0.562526,10255.078796,0.609403,9527.264229,0.453146,10151.71469,0.359391,9969.268838,0.453146
7295.458945,0.43752,5165.111429,0.843789,1591.885368,0.562526,10032.552983,0.453146,8805.090547,0.406269,10096.837177,0.515649,10255.656947,0.578151,9822.105851,0.390643,10154.511693,0.468771,9971.940835,0.421894
7319.397541,0.468771,5238.646046,0.484397,1592.416642,0.531274,10055.42903,0.375017,8889.953807,0.453146,10097.446579,0.609403,10277.532948,0.312514,9822.433991,0.32814,10154.902336,0.390643,10039.350171,0.750034
7343.211131,0.375017,5368.995762,0.43752,1592.979168,0.562526,10163.980874,0.484397,8957.675657,1.031297,10101.290505,0.609403,10331.269783,0.562526,9850.544652,0.32814,10160.527593,0.406269,10048.491214,0.531274
7343.648651,0.43752,5369.323902,0.32814,1593.494816,0.515649,10262.079114,0.468771,8972.332578,0.312514,10101.837405,0.5469,10331.722929,0.453146,9888.249503,0.453146,10161.01199,0.484397,10048.928734,0.43752
7344.039294,0.390643,5369.636417,0.312514,1594.119845,0.625029,10296.002542,0.343766,9065.868109,0.87504,10102.36868,0.531274,10339.035764,0.484397,9888.702649,0.453146,10284.158252,0.468771,10152.40222,0.593777
7364.383975,0.484397,5369.948931,0.312514,1596.682462,0.562526,10329.394696,0.531274,9242.219932,0.687531,10102.91558,0.5469,10339.567038,0.531274,9889.140169,0.43752,10322.941278,0.375017,10152.949121,0.5469
7423.91795,0.687531,5370.277071,0.32814,1597.182485,0.500023,10357.520983,0.703157,9253.876715,0.468771,10103.446854,0.531274,10351.270699,0.640654,10031.974832,0.43752,10326.097672,0.578151,10153.449143,0.500023
7496.749409,0.43752,5541.675541,0.65628,1597.745011,0.562526,10358.11476,0.593777,9374.272851,0.390643,10104.040631,0.593777,10354.067702,0.531274,10047.709928,0.390643,10424.524052,0.343766,10153.996043,0.5469
7497.233806,0.484397,5576.427132,0.718783,1598.307537,0.562526,10377.803161,0.500023,9378.523046,0.500023,10104.650034,0.609403,10357.317851,0.453146,10048.116196,0.406269,10437.071502,0.484397,10249.484789,0.43752
7509.734379,0.65628,5653.415031,0.390643,1598.901314,0.593777,10388.319268,0.484397,9412.446474,0.421894,10105.165683,0.515649,10366.068251,0.578151,10096.149645,0.375017,10447.040708,0.359391,10256.578864,0.453146
7510.328156,0.593777,5699.073371,0.468771,1599.370085,0.468771,10397.632194,0.468771,9546.327602,0.515649,10105.790711,0.625029,10366.630777,0.562526,10096.555913,0.406269,10533.200902,0.484397,10269.376325,0.593777
7559.642913,0.5469,5699.526517,0.453146,1599.979488,0.609403,10435.118285,0.578151,9725.617059,0.484397,10106.321986,0.531274,10367.193303,0.562526,10096.977808,0.421894,10533.763428,0.562526,10269.876348,0.500023
7631.23994,0.5469,5941.08445,0.640654,1600.510762,0.531274,10447.884494,0.515649,9753.587089,0.890666,10106.822009,0.500023,10370.427826,0.5469,10097.399702,0.421894,10556.139452,0.343766,10270.313868,0.43752
7631.646209,0.406269,5941.756356,0.671906,1601.073288,0.562526,10569.577565,0.453146,9857.873113,0.671906,10107.353283,0.531274,10370.927849,0.500023,10261.016567,0.421894,10614.64213,0.390643,10270.782639,0.468771
7632.052478,0.406269,5942.256378,0.500023,1601.65144,0.578151,10569.92133,0.343766,10111.478472,0.468771,10107.900183,0.5469,10371.584129,0.65628,10347.770538,0.515649,10615.126527,0.484397,10287.549032,0.390643
7827.436421,0.312514,5942.865781,0.609403,1602.135837,0.484397,10621.329934,0.32814,10157.574332,0.421894,10108.38458,0.484397,10372.084152,0.500023,10513.137482,0.32814,10615.51717,0.390643,10313.018948,0.453146
7837.014985,0.76566,5943.443933,0.578151,1602.713988,0.578151,10621.704951,0.375017,10178.247153,0.390643,10108.993983,0.609403,10372.615426,0.531274,10513.543751,0.406269,10627.736479,0.43752,10319.112977,0.65628
7860.391055,0.359391,5944.053336,0.609403,1603.29214,0.578151,10622.079968,0.375017,10178.684673,0.43752,10109.494006,0.500023,10373.193577,0.578151,10543.295113,0.343766,10628.127122,0.390643,10363.974405,0.562526
7952.410892,0.421894,5964.444894,0.421894,1603.776537,0.484397,10622.470611,0.390643,10198.623085,0.500023,10110.02528,0.531274,10376.553106,0.562526,10612.032634,0.359391,10628.611519,0.484397,10364.521305,0.5469
8251.862099,0.390643,5964.913666,0.468771,1604.370314,0.593777,10622.876879,0.406269,10199.232488,0.609403,10110.57218,0.5469,10377.053129,0.500023,10647.940528,0.390643,10631.330394,0.359391,10365.036954,0.515649
8252.174614,0.312514,6240.504406,0.687531,1604.917214,0.5469,10701.130461,0.390643,10199.670008,0.43752,10111.181583,0.609403,10377.678158,0.625029,10648.362422,0.421894,10748.570135,0.312514,10373.162326,0.375017
8482.466405,0.43752,6289.006626,0.359391,1605.464114,0.5469,10723.178346,0.406269,10200.232534,0.562526,10111.728483,0.5469,10392.616341,0.343766,10653.222019,0.359391,10753.054716,0.453146,10384.537846,0.578151
8556.610424,0.32814,6314.101525,0.453146,1606.042266,0.578151,10753.523485,0.343766,10200.716931,0.484397,10112.259758,0.531274,10413.976694,0.5469,10653.706417,0.484397,10912.468263,0.375017,10413.757934,0.578151
8556.969815,0.359391,6420.075125,0.625029,1606.542289,0.500023,10753.86725,0.343766,10201.326334,0.609403,10112.822283,0.562526,10487.355053,0.421894,10680.520144,0.515649,10914.546483,0.406269,10414.336085,0.578151
8604.112598,0.578151,6427.341083,0.484397,1607.214194,0.671906,10876.966635,0.359391,10201.810731,0.484397,10113.353558,0.531274,10487.73007,0.375017,10681.113921,0.593777,10967.408278,0.390643,10414.804857,0.468771
8956.269343,0.453146,6428.012989,0.671906,1609.886192,0.531274,10877.357278,0.390643,10202.373257,0.562526,10113.900458,0.5469,10516.106369,0.32814,10681.598318,0.484397,11013.988535,0.515649,10415.367383,0.562526
9029.522696,0.359391,6495.844219,1.437566,1610.40184,0.515649,,,10205.654657,0.578151,10114.447358,0.5469,10516.418883,0.312514,,,11085.179293,0.453146,10415.85178,0.484397
9029.835211,0.312514,6537.174236,0.593777,1610.94874,0.5469,,,10206.139055,0.484397,10114.931755,0.484397,10516.809526,0.390643,,,11085.554311,0.375017,10419.195683,0.484397
9113.948436,0.375017,7078.605269,0.484397,1611.49564,0.5469,,,10206.81096,0.671906,10115.494281,0.562526,10517.168918,0.359391,,,11107.352183,0.453146,10419.758209,0.562526
9461.933115,0.500023,7079.105292,0.500023,1611.995663,0.500023,,,10251.781769,0.531274,10116.025555,0.531274,10602.266563,0.484397,,,11212.388241,0.343766,10428.633615,0.531274
9726.16396,0.734409,7079.761572,0.65628,1612.58944,0.593777,,,10252.234915,0.453146,10116.525578,0.500023,10602.829089,0.562526,,,11228.498354,0.468771,10429.180515,0.5469
9758.665447,0.390643,7266.113853,0.43752,1613.120715,0.531274,,,10328.254019,0.484397,10117.056852,0.531274,10603.375989,0.5469,,,11457.383831,0.500023,10429.758666,0.578151
9759.118593,0.453146,7525.516352,0.421894,1613.651989,0.531274,,,10328.722791,0.468771,10117.603752,0.5469,10741.351054,0.453146,,,11493.401104,0.343766,10430.258689,0.500023
9759.571739,0.453146,7733.619628,1.250057,1614.183263,0.531274,,,10329.254065,0.531274,10118.150652,0.5469,10759.086241,0.500023,,,11571.670312,0.421894,10430.774338,0.515649
9777.07254,0.500023,7734.775931,1.156303,1614.66766,0.484397,,,10418.586279,0.43752,10118.744429,0.593777,10759.586264,0.500023,,,11652.752149,0.500023,10435.477678,0.609403
9777.650691,0.578151,7756.323792,0.609403,1615.308315,0.640654,,,10420.539494,0.359391,10119.244452,0.500023,10828.355037,0.43752,,,11673.518724,0.375017,10435.993327,0.515649
9861.513905,0.718783,7756.776938,0.453146,1619.105364,0.531274,,,10456.603644,0.468771,10119.775727,0.531274,10862.200336,0.359391,,,11733.787108,0.453146,10436.60273,0.609403
10061.210546,0.43752,7892.439398,0.843789,1619.699141,0.593777,,,10456.994287,0.390643,10120.353878,0.578151,10862.559728,0.359391,,,11745.709529,0.515649,10437.055875,0.453146
10082.852161,0.421894,7893.298812,0.859414,1620.136661,0.43752,,,10691.14563,0.468771,10120.885152,0.531274,10949.469956,0.343766,,,11746.225177,0.515649,10439.821627,0.562526
10083.242804,0.390643,8014.71062,0.750034,1620.777315,0.640654,,,10771.19617,0.421894,10121.416427,0.531274,10998.425322,0.312514,,,11746.678323,0.453146,10440.337276,0.515649
10083.742827,0.500023,8060.228329,0.750034,1621.261712,0.484397,,,10771.52431,0.32814,10121.932075,0.515649,10999.941016,0.312514,,,11795.305549,0.531274,10440.899801,0.562526
10101.853031,0.468771,8061.103369,0.87504,1623.402435,0.453146,,,10793.087797,0.390643,10122.494601,0.562526,11000.331659,0.390643,,,11818.71287,0.375017,10441.337321,0.43752
10263.282295,0.609403,8062.165918,1.062549,1624.011838,0.609403,,,10820.714061,0.500023,10123.041501,0.5469,11000.644173,0.312514,,,11885.137786,0.468771,10443.571799,0.515649
10286.127091,0.43752,8468.059497,0.734409,1624.621241,0.609403,,,10821.198458,0.484397,10123.525898,0.484397,11001.034816,0.390643,,,11890.450529,0.453146,10444.118699,0.5469
10295.408766,0.5469,8482.013261,0.515649,1625.13689,0.515649,,,10946.016672,0.343766,10124.057173,0.531274,11016.473023,0.531274,,,11952.062724,0.531274,10444.649973,0.531274
10295.94004,0.531274,8492.795004,0.375017,1625.652538,0.515649,,,10946.376063,0.359391,10124.619698,0.562526,11017.082426,0.609403,,,11966.469634,0.5469,10445.196873,0.5469
10296.48694,0.5469,8543.17231,0.500023,1626.23069,0.578151,,,10946.813583,0.43752,10125.182224,0.562526,11029.598624,0.421894,,,11966.891528,0.421894,10445.743773,0.5469
10297.018215,0.531274,8734.790457,0.593777,1626.77759,0.5469,,,10980.455748,0.375017,10125.682247,0.500023,11069.569203,0.359391,,,12028.784986,0.453146,10446.259422,0.515649
10297.58074,0.562526,8832.341797,0.921917,1627.308864,0.531274,,,11059.47499,0.375017,10126.260398,0.578151,11074.131912,0.406269,,,12045.785764,0.531274,10446.837573,0.578151
10298.12764,0.5469,8833.216837,0.87504,1627.887016,0.578151,,,11194.231159,0.468771,10126.791673,0.531274,11103.117614,0.32814,,,12146.290365,0.421894,10447.415725,0.578151
10298.643289,0.515649,8892.938321,1.140677,1628.465167,0.578151,,,11194.793684,0.562526,10127.307321,0.515649,11212.560124,0.468771,,,12146.774762,0.484397,10447.915747,0.500023
10299.143312,0.500023,9040.523202,1.109426,1628.949564,0.484397,,,11195.231205,0.43752,10127.82297,0.515649,11269.797119,0.531274,,,12147.321662,0.5469,10448.493899,0.578151
10299.705838,0.562526,9041.445119,0.921917,1629.543341,0.593777,,,11261.093594,0.43752,10128.401121,0.578151,11270.187762,0.390643,,,12279.952733,0.343766,10449.040799,0.5469
10303.456009,0.562526,9218.406344,0.593777,1630.074616,0.531274,,,11261.640494,0.5469,10128.869893,0.468771,11270.609656,0.421894,,,12284.859208,0.390643,10449.61895,0.578151
10304.002909,0.5469,9218.984496,0.578151,1630.652767,0.578151,,,11262.156143,0.515649,10129.416793,0.5469,11311.642784,0.609403,,,12335.220888,0.32814,10450.118973,0.500023
10304.518558,0.515649,9439.385209,0.390643,1631.137164,0.484397,,,11283.71963,0.453146,10129.948067,0.531274,11312.111556,0.468771,,,12369.191193,0.343766,10450.681499,0.562526
10305.081084,0.562526,9448.385621,0.343766,1631.715316,0.578151,,,,,10130.526219,0.578151,,,,,,,10451.25965,0.578151
10305.627984,0.5469,9456.77663,0.531274,1632.24659,0.531274,,,,,10131.026242,0.500023,,,,,,,10451.790925,0.531274
10317.472276,0.625029,9484.981046,0.640654,1632.824742,0.578151,,,,,10131.54189,0.515649,,,,,,,10452.322199,0.531274
10317.956673,0.484397,9485.887338,0.906291,1633.387267,0.562526,,,,,10132.057539,0.515649,,,,,,,10455.603599,0.500023
10322.956902,0.593777,9512.122914,0.671906,1633.88729,0.500023,,,,,10132.620064,0.562526,,,,,,,10456.166125,0.562526
10323.472551,0.515649,9512.888574,0.76566,1634.340436,0.453146,,,,,10133.151339,0.531274,,,,,,,10459.947548,0.500023
10324.081954,0.609403,9513.576105,0.687531,1637.153065,0.578151,,,,,10133.760742,0.609403,,,,,,,10460.603828,0.65628
10324.581976,0.500023,9566.750414,0.312514,1637.653088,0.500023,,,,,10134.229513,0.468771,,,,,,,10461.056974,0.453146
10325.160128,0.578151,9567.109806,0.359391,1638.262491,0.609403,,,,,10134.838916,0.609403,,,,,,,10461.603874,0.5469
10325.753905,0.593777,9567.437946,0.32814,1638.793765,0.531274,,,,,10135.338939,0.500023,,,,,,,10462.197651,0.593777
10400.397947,0.578151,9757.509146,0.937543,1639.371916,0.578151,,,,,10135.979593,0.640654,,,,,,,10465.494677,0.593777
10402.585547,0.578151,9758.509192,1.000046,1639.934442,0.562526,,,,,10141.261085,0.468771,,,,,,,10494.699139,0.625029
10403.101196,0.515649,9834.918939,0.703157,1640.450091,0.515649,,,,,10149.464586,0.468771,,,,,,,10495.230413,0.531274
10403.63247,0.531274,9839.153508,0.750034,1640.996991,0.5469,,,,,10150.027111,0.562526,,,,,,,10495.792939,0.562526
10417.883122,0.484397,9948.892906,0.406269,1641.512639,0.515649,,,,,10152.761611,0.484397,,,,,,,10496.386716,0.593777
10433.68072,0.578151,9949.314801,0.421894,1642.043914,0.531274,,,,,10157.683712,0.578151,,,,,,,10496.886739,0.500023
10444.196827,0.531274,10024.77138,0.375017,1642.575188,0.531274,,,,,10161.058866,0.500023,,,,,,,10497.511768,0.625029
10444.790604,0.593777,10079.211372,0.625029,1643.184591,0.609403,,,,,10161.605766,0.5469,,,,,,,10498.027416,0.515649
10445.337504,0.5469,10079.711395,0.500023,1643.731491,0.5469,,,,,10162.199543,0.593777,,,,,,,10498.714948,0.687531
10445.90003,0.562526,10080.336423,0.625029,1644.231514,0.500023,,,,,10162.668315,0.468771,,,,,,,10591.562948,0.406269
10446.431304,0.531274,10084.539741,0.515649,1644.747162,0.515649,,,,,10163.246466,0.578151,,,,,,,10591.922339,0.359391
10446.99383,0.562526,10085.055389,0.515649,1645.372191,0.625029,,,,,10172.27813,0.5469,,,,,,,10624.111313,0.562526
10447.556355,0.562526,10085.680418,0.625029,1645.872214,0.500023,,,,,10172.840656,0.562526,,,,,,,10664.331904,0.515649
10448.134507,0.578151,10086.242944,0.562526,1652.513143,0.562526,,,,,10173.37193,0.531274,,,,,,,10699.239752,0.375017
10448.63453,0.500023,10086.789844,0.5469,1653.060043,0.5469,,,,,10173.887578,0.515649,,,,,,,10699.771026,0.531274
10449.29081,0.65628,10087.289866,0.500023,1653.606943,0.5469,,,,,10176.043927,0.593777,,,,,,,10721.70953,0.390643
10449.775207,0.484397,10087.758638,0.468771,1654.122591,0.515649,,,,,10176.575202,0.531274,,,,,,,10722.115799,0.406269
10450.353359,0.578151,10094.868338,0.468771,1654.685117,0.562526,,,,,10177.075224,0.500023,,,,,,,10729.913031,0.484397
