S1_time,S1_IBI,S2_time,S2_IBI,S3_time,S3_IBI,S4_time,S4_IBI,S5_time,S5_IBI,S6_time,S6_IBI,S7_time,S7_IBI,S8_time,S8_IBI,S9_time,S9_IBI,S10_time,S10_IBI
330.733889,0.468771,303.029496,0.43752,2985.449158,0.593777,2341.779069,0.76566,943.058793,0.578151,320.936566,0.484397,148.803686,0.453146,6546.690295,0.812537,1732.735565,0.609403,2065.235159,0.718783
331.218286,0.484397,303.498268,0.468771,3006.91889,0.625029,2342.497852,0.718783,943.590067,0.531274,321.420963,0.484397,149.288083,0.484397,6547.393453,0.703157,1733.313717,0.578151,2066.000819,0.76566
331.718309,0.500023,303.888911,0.390643,3007.575171,0.65628,2343.388517,0.890666,944.121341,0.531274,321.920986,0.500023,149.756855,0.468771,6548.049733,0.65628,1733.954371,0.640654,2066.79773,0.796911
332.187081,0.468771,304.357682,0.468771,3008.231451,0.65628,2344.21668,0.828163,944.63699,0.515649,325.233637,0.593777,150.241252,0.484397,6548.674761,0.625029,1734.485645,0.531274,2067.485262,0.687531
332.655852,0.468771,304.748325,0.390643,3008.825228,0.593777,2354.90467,0.781286,945.215141,0.578151,325.749286,0.515649,150.710023,0.468771,6549.315416,0.640654,1735.01692,0.531274,2071.954216,0.734409
333.140249,0.484397,305.232722,0.484397,3009.465882,0.640654,2355.685955,0.781286,945.746416,0.531274,326.28056,0.531274,151.178795,0.468771,6550.049824,0.734409,1735.501317,0.484397,2078.204502,0.703157
333.655898,0.515649,305.654616,0.421894,3010.059659,0.593777,2356.482867,0.796911,946.355819,0.609403,326.82746,0.5469,151.631941,0.453146,6550.799859,0.750034,1736.126345,0.625029,2078.938911,0.734409
334.093418,0.43752,306.092136,0.43752,3010.715939,0.65628,2357.217275,0.734409,946.82459,0.468771,342.046907,0.531274,152.116338,0.484397,6551.424887,0.625029,1743.720443,0.5469,2079.67332,0.734409
334.687195,0.593777,306.545282,0.453146,3011.325342,0.609403,2357.951684,0.734409,947.418367,0.593777,342.531304,0.484397,152.585109,0.468771,7193.688662,0.640654,1744.376723,0.65628,2080.407728,0.734409
335.312224,0.625029,306.967176,0.421894,3012.012874,0.687531,2358.686093,0.734409,958.606379,0.593777,343.000076,0.468771,153.069506,0.484397,7194.251187,0.562526,1744.907997,0.531274,2081.126511,0.718783
335.796621,0.484397,307.435948,0.468771,3012.559774,0.5469,2359.420501,0.734409,959.184531,0.578151,343.593853,0.593777,153.538278,0.468771,7194.86059,0.609403,1745.548652,0.640654,2081.798417,0.671906
336.343521,0.5469,307.889094,0.453146,3013.216054,0.65628,2360.108033,0.687531,959.747056,0.562526,346.234599,0.468771,154.022675,0.484397,7570.752796,0.796911,1754.674069,0.5469,2082.501574,0.703157
354.219339,0.468771,308.326614,0.43752,3013.794205,0.578151,2360.873693,0.76566,960.340834,0.593777,346.718996,0.484397,154.491446,0.468771,8906.735825,0.718783,1755.252221,0.578151,2083.142228,0.640654
354.719362,0.500023,308.764134,0.43752,3014.450485,0.65628,2361.57685,0.703157,966.653623,0.593777,347.265896,0.5469,154.975844,0.484397,9134.855642,0.76566,1755.845998,0.593777,2083.93914,0.796911
355.250636,0.531274,309.201654,0.43752,3015.059888,0.609403,2362.264381,0.687531,967.309903,0.65628,347.719042,0.453146,155.444615,0.468771,9242.673077,0.625029,1756.377272,0.531274,2084.564168,0.625029
590.152014,0.421894,309.654799,0.453146,3015.700542,0.640654,2362.967539,0.703157,967.888054,0.578151,351.641096,0.500023,155.929012,0.484397,9243.28248,0.609403,1756.939798,0.562526,2085.267326,0.703157
590.60516,0.453146,310.123571,0.468771,3016.325571,0.625029,2363.717573,0.750034,968.544334,0.65628,352.109868,0.468771,304.560816,0.421894,9243.860631,0.578151,1757.502324,0.562526,2089.767532,0.781286
591.027054,0.421894,310.561091,0.43752,3110.767394,0.65628,2364.467607,0.750034,969.122486,0.578151,352.688019,0.578151,305.013962,0.453146,9244.423157,0.562526,1758.080475,0.578151,2101.033672,0.718783
591.417697,0.390643,310.998611,0.43752,3111.345545,0.578151,2365.217642,0.750034,969.76314,0.640654,359.610211,0.453146,305.435856,0.421894,9245.001308,0.578151,1764.815159,0.687531,2105.143235,0.703157
591.870842,0.453146,311.467382,0.468771,3166.082426,0.609403,2365.983302,0.76566,970.31004,0.5469,360.063357,0.453146,305.904627,0.468771,9245.610711,0.609403,1765.61207,0.796911,2105.89327,0.750034
592.308362,0.43752,311.904902,0.43752,3166.801209,0.718783,2366.764587,0.781286,970.872566,0.562526,360.56338,0.500023,306.326522,0.421894,9246.376371,0.76566,1766.283976,0.671906,2106.627678,0.734409
592.730257,0.421894,312.373674,0.468771,3167.441863,0.640654,2367.530247,0.76566,971.450717,0.578151,361.032151,0.468771,306.810919,0.484397,9247.048277,0.671906,1767.049636,0.76566,2107.377713,0.750034
593.199028,0.468771,312.811194,0.43752,3168.160646,0.718783,2368.264656,0.734409,972.06012,0.609403,361.500922,0.468771,307.248439,0.43752,9247.673306,0.625029,1767.643413,0.593777,2108.143373,0.76566
593.620923,0.421894,313.279965,0.468771,3171.910818,0.609403,2368.967813,0.703157,972.638272,0.578151,362.000945,0.500023,307.732836,0.484397,9248.282709,0.609403,1768.362196,0.718783,2108.971536,0.828163
594.152197,0.531274,313.70186,0.421894,3172.567098,0.65628,2369.717848,0.750034,973.216423,0.578151,362.438465,0.43752,308.139105,0.406269,9248.907737,0.625029,1769.080979,0.718783,2109.674693,0.703157
594.54284,0.390643,314.186257,0.484397,3178.989267,0.671906,2370.405379,0.687531,973.794574,0.578151,362.891611,0.453146,308.639127,0.500023,9249.642146,0.734409,1769.690382,0.609403,2138.394758,0.734409
595.011611,0.468771,314.639403,0.453146,3179.614295,0.625029,2371.092911,0.687531,974.388352,0.593777,363.344757,0.453146,309.061022,0.421894,9250.376554,0.734409,1770.31541,0.625029,2139.144792,0.750034
595.41788,0.406269,315.092548,0.453146,3180.239324,0.625029,2371.811693,0.718783,975.044632,0.65628,363.797903,0.453146,309.529793,0.468771,9251.017209,0.640654,1770.909188,0.593777,2139.894826,0.750034
595.917903,0.500023,315.498817,0.406269,3180.864353,0.625029,2372.499225,0.687531,977.935389,0.5469,364.266674,0.468771,309.936062,0.406269,9251.673489,0.65628,1771.440462,0.531274,2140.691738,0.796911
596.308546,0.390643,316.045717,0.5469,3188.114685,0.625029,2373.264885,0.76566,978.466663,0.531274,364.735445,0.468771,310.404833,0.468771,9252.298517,0.625029,1772.002988,0.562526,2141.473023,0.781286
596.824194,0.515649,318.84272,0.515649,3188.802216,0.687531,2373.999294,0.734409,979.091692,0.625029,365.235468,0.500023,310.811102,0.406269,9252.970423,0.671906,1772.659268,0.65628,2142.269935,0.796911
597.246089,0.421894,319.311491,0.468771,3189.489748,0.687531,2374.733702,0.734409,979.576089,0.484397,365.719866,0.484397,311.279873,0.468771,9253.548575,0.578151,1773.159291,0.500023,2143.066846,0.796911
597.699234,0.453146,322.155372,0.484397,3190.09915,0.609403,2397.891012,0.718783,980.185492,0.609403,366.173011,0.453146,311.717393,0.43752,9254.142352,0.593777,1773.878073,0.718783,2143.832506,0.76566
598.058626,0.359391,322.639769,0.484397,3190.786682,0.687531,2398.562918,0.671906,980.732392,0.5469,366.68866,0.515649,312.186165,0.468771,9261.080169,0.687531,1774.534353,0.65628,2144.566915,0.734409
598.433643,0.375017,323.014786,0.375017,3203.52164,0.640654,2399.344204,0.781286,981.310544,0.578151,367.204309,0.515649,312.576808,0.390643,9261.658321,0.578151,1775.206259,0.671906,2177.490297,0.734409
606.277752,0.375017,325.546152,0.500023,3204.17792,0.65628,2400.031735,0.687531,981.873069,0.562526,412.206368,0.500023,313.045579,0.468771,9262.205221,0.5469,1775.815662,0.609403,2206.554127,0.671906
606.809026,0.531274,328.358781,0.578151,3204.818574,0.640654,2400.78177,0.750034,982.419969,0.5469,512.664092,0.453146,313.436222,0.390643,9262.736495,0.531274,1776.503194,0.687531,2207.304162,0.750034
607.340301,0.531274,328.843178,0.484397,3205.443603,0.625029,2401.516178,0.734409,982.998121,0.578151,569.291684,0.421894,313.920619,0.484397,9263.345898,0.609403,1777.050094,0.5469,2208.132325,0.828163
